Quest ID,Quest Title,Quest URL,Comments
107,Note to William,https://www.wowhead.com/classic/quest=107,
108,<TXT> Mystery Reward,https://www.wowhead.com/classic/quest=108,
109,Report to Gryan Stoutmantle,https://www.wowhead.com/classic/quest=109,
110,Insect Part Analysis,https://www.wowhead.com/classic/quest=110,
111,Speak with Gramma,https://www.wowhead.com/classic/quest=111,"Subject: ""tloc""
34,84 | Subject: ""Speak with Gramma""
34,83"
112,Collecting Kelp,https://www.wowhead.com/classic/quest=112,"Subject: ""How you get""
Go to a island in The Crystal Lake.
Kill Murlocs.
From Murlocs you get the Crystal Kelp Frond.
Take it and its is done.

Good Luck! | Completion of this quest leads to ""The Escape"" (https://www.wowhead.com/classic/quest=114). | Subject: ""fronds""
plenty more murlocs here at 54,66"
113,Insect Part Analysis,https://www.wowhead.com/classic/quest=113,
114,The Escape,https://www.wowhead.com/classic/quest=114,
115,Shadow Magic,https://www.wowhead.com/classic/quest=115,
116,Dry Times,https://www.wowhead.com/classic/quest=116,
117,Thunderbrew,https://www.wowhead.com/classic/quest=117,
118,The Price of Shoes,https://www.wowhead.com/classic/quest=118,"Subject: ""Goldshire is in Elwy...""
Goldshire is in Elwynn forest | Subject: ""Re: lakeshire?""
It says the blacksmith is in GOLDSHIRE. | In order to get the 'Baying of Gnolls' quest, which leads to 'Howling in the Hills', and 'Underbelly Whelp Scales' quest, you need to do 'The Price of Shoes' quest and 'Return to Verner'."
119,Return to Verner,https://www.wowhead.com/classic/quest=119,"In order to get the 'Baying of Gnolls' quest, which leads to 'Howling in the Hills', and 'Underbelly Whelp Scales' quest, you need to do 'The Price of Shoes' quest and 'Return to Verner'. | Subject: ""<Blank>""
Verner is at (31,47) in Lakeshire"
120,Messenger to Stormwind,https://www.wowhead.com/classic/quest=120,
121,Messenger to Stormwind,https://www.wowhead.com/classic/quest=121,
122,Underbelly Scales,https://www.wowhead.com/classic/quest=122,
123,The Collector,https://www.wowhead.com/classic/quest=123,
124,A Baying of Gnolls,https://www.wowhead.com/classic/quest=124,"In order to get the 'Baying of Gnolls' quest, which leads to 'Howling in the Hills', and 'Underbelly Whelp Scales' quest, you need to do 'The Price of Shoes' quest and 'Return to Verner'. | Subject: ""cords""
found a camp of brutes and mystics at 21,35 | Subject: ""Goldshire""
There is a quest you get that asks you to run an errand to goldshire this is a pre requisite for this quest. | Subject: ""Adjoined quest""
Do the Everstill bridge quest at the same time. You get it from Foreman Oslow right there in town. it is totally worth it cause you do both at the same time and are getting credit for both. its really handy for xp and time savers | Subject: ""Gnolls!! mystics and brutes!!""
if ur looking for those gnolls then go look in the valley just beyond Lakeshire its full of em! the valley entrance and exit is from 38,31 to 23,36 XD"
125,The Lost Tools,https://www.wowhead.com/classic/quest=125,"At coord (41,54) - above the first 'L' in Lake Everstill on the map. | Subject: ""<Blank>""
toolbox=41,54

lots of lvl 18-20 murlocks so if ur a lower lvl watch out..u can probably swim around them but its just a warning | Subject: ""<Blank>""
If you open up your world map, the chest is located at the top of the letter ""L"" in the word Lake.  There are no murlocs if you access it from the south shore of the lake by the bridge guards. | Here's the best way to find the toolbox. First, stand on the bridge leading into Lakeshire. You'll see a patched, wooden part of the bridge*- stand on that and jump off into Lake Everstill below - jumping off the east side of the bridge into the water. Swim east and look underwater - beware of level 18 and 19 murlocs. As you swim east underwater, you'll come to a sunken rowboat. Keep swimming past it to the second sunken rowboat, and you'll see the chest on the bottom of the lake by the second sunken rowboat. So basically, jump east off the Lakeshire bridge and swim east, watching underwater for murlocs and the first then second sunken rowboat, and you'll find the sunken chest that contains Oslow's tools there on the bottom near the second sunken rowboat. Good luck!

*note - the wooden patched section of the Lake Everstill/Lakeshire bridge I am talking about is the small patch that's closest to the south end of the bridge & the Redridge Mountains- not the wide wooden section of the bridge closest to Lakeshire. Right when you're first starting to enter Lakeshire, coming in from Redridge Mountains, that southern end of the bridge has a small little wooden patch on its east side. That's where I'm talking about. | Subject: ""location""
To find the tools, jump straight off the end of the single dock on the east side of the bridge by town. Swim east underwater and you will see the wreckage of a small boat on the bottom of the lake. Continue east to another small boat wreckage by some rocks, the tools will be there inside a Sunken Chest. | Subject: ""Location""
I found the chest right beneath the letter "" L "" on the map beneath the word Lake in ""Lake Everstill"". | Subject: ""Tools""
This quest was easy. I'm L18 Mage. I found the chest at the bottom of the lake near where the letter ""L"" is on the map.

Yes, there are Murloc's around but I found that approaching from the south side of the lake was the easiest way in. There are a few Murloc's around the chest but they are patroling so if you time your entry right you can get in and get the tools and be out before the Murlocs come back into agro range."
126,Howling in the Hills,https://www.wowhead.com/classic/quest=126,"In order to get the 'Baying of Gnolls' quest, which leads to 'Howling in the Hills', and 'Underbelly Whelp Scales' quest, you need to do 'The Price of Shoes' quest and 'Return to Verner'. | Subject: ""One found""
Found one on 27,21

Is in one of the camps.
If you don't see level 25 humanoid, just wait... (for respawning)"
127,Selling Fish,https://www.wowhead.com/classic/quest=127,
128,Blackrock Bounty,https://www.wowhead.com/classic/quest=128,"Subject: ""Actual Location""
The actual location is at 33,6. There are only a few champions on the outside camp, but in the cave there are more. | The Warlock style mobs in this area are the biggest pain...they are all grouped up in packs of 2-3...Expect to kill at least that many with each pull...another note is that they run...and will bring other party's to kill you just that much faster...grab a friend or 3 and hit this hard...look inside the cave for the escort quest...that should make this worth wild...(hes in the cave follow the left most path round the little pond inside and in the back cave there...)"
129,A Free Lunch,https://www.wowhead.com/classic/quest=129,"Subject: ""just a note""
just a quick note...Its 15.71 in Redridge at the three corners on the way to duskwood, not in duskwood. | Subject: ""Location""
For people that dosent have cord Addon he is at the place called Three Corners in redridge.

For people that does have Cord Addon he is at 15.71"
130,Visit the Herbalist,https://www.wowhead.com/classic/quest=130,"Subject: ""Thread missing Coordinates""
Here are the coordinates to Marie Jainrose 21,46  Hope that helps others :)"
131,Delivering Daffodils,https://www.wowhead.com/classic/quest=131,"Subject: ""Darcy""
She is a waitress inside the inn of Lakeshire. | Subject: ""<Blank>""
she's at (27,45)"
132,The Defias Brotherhood,https://www.wowhead.com/classic/quest=132,
133,Ghoulish Effigy,https://www.wowhead.com/classic/quest=133,"Subject: ""Drops from: Flesh Eaters""
Kill:

-Flesh Eaters
-Rotten One's

Drop rate for me was like 95% | Subject: ""Plague Spreader etc....""
they are located @ 21,35

but bad drop rate. dont do this quest in party... | Subject: ""elite""
keep an  eye open for the elite level (?) that seems to roam around the area."
134,Ogre Thieves,https://www.wowhead.com/classic/quest=134,"33,76 are the coordinates | Subject: ""Go in from the West""
The Ogre Mound area (I'm not sure why it's called a mound because they're all down in a vale) can be entered and exited from the West end near Addle's Stead, and this is very close to the cave entrance where the crate is. Enter from the West end and follow the wall to the right until you see the cave and the crate. Only needed to kill two ogres, very easy. ^_^ | Subject: ""Crate location""
The crate is near the mine entrance, to the right of the tunnel and behind the log. | Abercrombie's Crate
x:33
y:76 | Subject: ""<Blank>""
the crate is located right next to the entrance of the ogre cave | Subject: ""Vul'Gol Ogre Mound""
South part of duskwood almost at mid map.
Square chest is in pile of box on the right side of the cave entrance, behind a log.
Ogres at lvl 28-30
Abercrombie live just outside of Raven Hill Cemetary on the North-East side in a shack. | Subject: ""Experience""
1200 XP at level 30 (the quest is yellow at that level)."
135,The Defias Brotherhood,https://www.wowhead.com/classic/quest=135,
136,Captain Sander's Hidden Treasure,https://www.wowhead.com/classic/quest=136,
137,<NYI> <TXT> Stormwind Commendation,https://www.wowhead.com/classic/quest=137,
138,Captain Sander's Hidden Treasure,https://www.wowhead.com/classic/quest=138,
139,Captain Sander's Hidden Treasure,https://www.wowhead.com/classic/quest=139,
140,Captain Sander's Hidden Treasure,https://www.wowhead.com/classic/quest=140,
141,The Defias Brotherhood,https://www.wowhead.com/classic/quest=141,
142,The Defias Brotherhood,https://www.wowhead.com/classic/quest=142,
143,Messenger to Westfall,https://www.wowhead.com/classic/quest=143,
144,Messenger to Westfall,https://www.wowhead.com/classic/quest=144,
145,Messenger to Darkshire,https://www.wowhead.com/classic/quest=145,
146,Messenger to Darkshire,https://www.wowhead.com/classic/quest=146,
147,Manhunt,https://www.wowhead.com/classic/quest=147,"Subject: ""location and details""
Hes at 71, 80 in a small House. If you attack him, he and 1 Mage (Fire) and a melee unit will attack you. So watch up. Did this Quest @ lvl 11 qith the help of a 9 Hunter. Not easy @ lvl 11 but doable. | Morgan the Collector is the mob you are looking for. He is located at the Brackwell Pumpkin Patch at 71,80. There are several mobs around him so the quest can be slightly difficult if soloing. | The prereq for this quest is The Collector, https://www.wowhead.com/classic/quest=123"
